flight_key,direction,sched_utc,first_seen_utc,tail_seen_utc,hours_before,seen_without_tail_first
AAL4074,Arrival,2026-09-25T16:37:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T14:23:46+00:00,2.22,True
DAL4922,Arrival,2026-09-25T16:38:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T14:23:46+00:00,2.24,True
SWA1733,Arrival,2026-09-25T16:44:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T14:23:46+00:00,2.34,True
SWA1755,Arrival,2026-09-25T17:14:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T14:23:46+00:00,2.84,True
EJA269,Arrival,2026-09-25T17:48:00+00:00,2026-09-25T14:23:46+00:00,2026-09-25T14:23:46+00:00,3.4,False
SWA2303,Arrival,2026-09-25T18:04:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T14:23:46+00:00,3.67,True
AAL477,Arrival,2026-09-25T18:12:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T14:23:46+00:00,3.8,True
SWA2442,Arrival,2026-09-25T18:19:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T14:23:46+00:00,3.92,True
SWA790,Arrival,2026-09-25T18:29:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T14:23:46+00:00,4.09,True
EJA711,Arrival,2026-09-25T18:31:00+00:00,2026-09-25T14:23:46+00:00,2026-09-25T14:23:46+00:00,4.12,False
SWA3378,Arrival,2026-09-25T18:34:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T14:23:46+00:00,4.17,True
SWA580,Arrival,2026-09-25T18:39:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T14:23:46+00:00,4.25,True
SWA2948,Arrival,2026-09-25T19:09:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T14:23:46+00:00,4.75,True
SWA2175,Arrival,2026-09-25T19:32:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T14:23:46+00:00,5.14,True
LXJ449,Arrival,2026-09-25T20:00:00+00:00,2026-09-25T14:23:46+00:00,2026-09-25T14:23:46+00:00,5.6,False
SWA4407,Arrival,2026-09-26T00:54:00+00:00,2026-09-25T14:23:46+00:00,2026-09-25T14:23:46+00:00,10.5,False
AAL4436,Departure,2026-09-25T15:45:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T15:57:44+00:00,-0.21,True
AAL1739,Departure,2026-09-25T16:09:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T15:57:44+00:00,0.19,True
UAL6213,Departure,2026-09-25T16:10:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T15:57:44+00:00,0.2,True
DAL1289,Departure,2026-09-25T16:21:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T15:57:44+00:00,0.39,True
UAL4395,Departure,2026-09-25T16:35:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T15:57:44+00:00,0.62,True
SWA3812,Departure,2026-09-25T16:40:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T15:57:44+00:00,0.7,True
SWA3877,Departure,2026-09-25T16:50:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T15:57:44+00:00,0.87,True
SWA3841,Departure,2026-09-25T17:16:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T15:57:44+00:00,1.3,True
SWA4039,Departure,2026-09-25T17:40:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T15:57:44+00:00,1.7,True
SWA3828,Departure,2026-09-25T17:45:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T15:57:44+00:00,1.79,True
LXJ302,Departure,2026-09-25T18:30:00+00:00,2026-09-25T15:57:44+00:00,2026-09-25T15:57:44+00:00,2.54,False
LXJ598,Departure,2026-09-25T18:30:00+00:00,2026-09-25T15:57:44+00:00,2026-09-25T15:57:44+00:00,2.54,False
EJA269,Departure,2026-09-25T19:00:00+00:00,2026-09-25T15:57:44+00:00,2026-09-25T15:57:44+00:00,3.04,False
EJA711,Departure,2026-09-25T19:36:00+00:00,2026-09-25T15:57:44+00:00,2026-09-25T15:57:44+00:00,3.64,False
UAL652,Arrival,2026-09-25T17:34:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T15:57:44+00:00,1.6,True
DAL1371,Arrival,2026-09-25T17:38:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T15:57:44+00:00,1.67,True
AAL3096,Arrival,2026-09-25T17:54:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T15:57:44+00:00,1.94,True
FFT4473,Arrival,2026-09-25T18:01:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T15:57:44+00:00,2.05,True
SWA127,Arrival,2026-09-25T18:59:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T15:57:44+00:00,3.02,True
SWA3979,Arrival,2026-09-25T19:08:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T15:57:44+00:00,3.17,True
SWA3044,Arrival,2026-09-25T19:32:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T15:57:44+00:00,3.57,True
SWA3121,Arrival,2026-09-25T19:35:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T15:57:44+00:00,3.62,True
SWA3413,Arrival,2026-09-25T19:38:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T15:57:44+00:00,3.67,True
SWA4080,Arrival,2026-09-25T19:51:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T15:57:44+00:00,3.89,True
CNS1220,Arrival,2026-09-25T22:27:00+00:00,2026-09-25T15:57:44+00:00,2026-09-25T15:57:44+00:00,6.49,False
UAL4518,Arrival,2026-09-25T23:55:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T15:57:44+00:00,7.95,True
DAL4922,Departure,2026-09-25T18:01:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T17:31:31+00:00,0.49,True
ACA8889,Arrival,2026-09-25T19:00:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T17:31:31+00:00,1.47,True
UAL2042,Arrival,2026-09-25T19:06:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T17:31:31+00:00,1.57,True
AAL459,Arrival,2026-09-26T03:33:00+00:00,2026-09-25T17:31:31+00:00,2026-09-25T17:31:31+00:00,10.02,False
AAL1445,Arrival,2026-09-26T04:43:00+00:00,2026-09-25T17:31:31+00:00,2026-09-25T17:31:31+00:00,11.19,False
SWA3829,Departure,2026-09-25T19:18:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T19:32:04+00:00,-0.23,True
AAL477,Departure,2026-09-25T19:22:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T19:32:04+00:00,-0.17,True
DAL2455,Departure,2026-09-25T19:29:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T19:32:04+00:00,-0.05,True
AAL2660,Departure,2026-09-25T19:30:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T19:32:04+00:00,-0.03,True
ACA8890,Departure,2026-09-25T19:40:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T19:32:04+00:00,0.13,True
SWA2530,Departure,2026-09-25T19:42:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T19:32:04+00:00,0.17,True
SWA122,Departure,2026-09-25T19:49:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T19:32:04+00:00,0.28,True
SWA3862,Departure,2026-09-25T19:54:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T19:32:04+00:00,0.37,True
UAL5332,Departure,2026-09-25T20:11:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T19:32:04+00:00,0.65,True
UAL652,Departure,2026-09-25T20:12:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T19:32:04+00:00,0.67,True
ASA388,Departure,2026-09-25T20:19:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T19:32:04+00:00,0.78,True
AAL1363,Departure,2026-09-25T20:34:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T19:32:04+00:00,1.03,True
SWA332,Departure,2026-09-25T21:15:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T19:32:04+00:00,1.72,True
SWA3852,Departure,2026-09-25T21:36:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T19:32:04+00:00,2.07,True
UAL5696,Arrival,2026-09-25T19:48:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T19:32:04+00:00,0.27,True
DAL3811,Arrival,2026-09-25T19:50:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T19:32:04+00:00,0.3,True
SWA2535,Arrival,2026-09-25T19:58:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T19:32:04+00:00,0.43,True
SWA422,Arrival,2026-09-25T20:20:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T19:32:04+00:00,0.8,True
UAL3717,Arrival,2026-09-25T20:55:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T19:32:04+00:00,1.38,True
AAL3944,Arrival,2026-09-25T21:04:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T19:32:04+00:00,1.53,True
SWA2839,Arrival,2026-09-25T21:14:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T19:32:04+00:00,1.7,True
SWA1996,Arrival,2026-09-25T21:15:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T19:32:04+00:00,1.72,True
AAL3066,Arrival,2026-09-25T21:19:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T19:32:04+00:00,1.78,True
DAL1224,Arrival,2026-09-25T21:19:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T19:32:04+00:00,1.78,True
FFT2635,Arrival,2026-09-25T21:23:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T19:32:04+00:00,1.85,True
UAL1639,Arrival,2026-09-25T21:32:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T19:32:04+00:00,2.0,True
AAL4645,Arrival,2026-09-25T21:39:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T19:32:04+00:00,2.12,True
SWA4055,Arrival,2026-09-25T21:48:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T19:32:04+00:00,2.27,True
UAL4416,Arrival,2026-09-25T21:55:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T19:32:04+00:00,2.38,True
AAL2686,Arrival,2026-09-25T22:27:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T19:32:04+00:00,2.92,True
SWA2631,Arrival,2026-09-25T22:59:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T19:32:04+00:00,3.45,True
SWA2317,Arrival,2026-09-25T22:59:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T19:32:04+00:00,3.45,True
SWA1404,Arrival,2026-09-25T22:59:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T19:32:04+00:00,3.45,True
SWA1695,Arrival,2026-09-25T23:31:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T19:32:04+00:00,3.98,True
UAL1905,Arrival,2026-09-25T23:37:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T19:32:04+00:00,4.08,True
SWA3281,Arrival,2026-09-25T23:38:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T19:32:04+00:00,4.1,True
SWA3471,Arrival,2026-09-25T23:45:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T19:32:04+00:00,4.22,True
SWA2076,Arrival,2026-09-26T00:12:00+00:00,2026-09-25T14:23:46+00:00,2026-09-25T19:32:04+00:00,4.67,True
DAL2666,Arrival,2026-09-26T05:44:00+00:00,2026-09-25T19:32:04+00:00,2026-09-25T19:32:04+00:00,10.2,False
DAL3811,Departure,2026-09-25T21:04:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T21:11:01+00:00,-0.12,True
AAL4449,Departure,2026-09-25T21:37:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T21:11:01+00:00,0.43,True
UAL3710,Departure,2026-09-25T21:50:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T21:11:01+00:00,0.65,True
SWA2839,Departure,2026-09-25T21:55:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T21:11:01+00:00,0.73,True
DAL543,Departure,2026-09-25T21:59:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T21:11:01+00:00,0.8,True
SWA4041,Departure,2026-09-25T22:04:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T21:11:01+00:00,0.88,True
AAL3739,Departure,2026-09-25T22:11:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T21:11:01+00:00,1.0,True
AAL2286,Departure,2026-09-25T22:13:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T21:11:01+00:00,1.03,True
DAL4905,Departure,2026-09-25T22:30:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T21:11:01+00:00,1.32,True
SWA3831,Departure,2026-09-25T22:39:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T21:11:01+00:00,1.47,True
SWA3807,Departure,2026-09-25T22:42:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T21:11:01+00:00,1.52,True
SWA1030,Departure,2026-09-25T22:50:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T21:11:01+00:00,1.65,True
SCX3008,Departure,2026-09-25T23:36:00+00:00,2026-09-25T21:11:01+00:00,2026-09-25T21:11:01+00:00,2.42,False
SWA3940,Departure,2026-09-25T23:54:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T21:11:01+00:00,2.72,True
UAL2000,Arrival,2026-09-25T21:06:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T21:11:01+00:00,-0.08,True
SWA2570,Arrival,2026-09-25T21:25:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T21:11:01+00:00,0.23,True
AAL4449,Arrival,2026-09-25T21:47:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T21:11:01+00:00,0.6,True
DAL2822,Arrival,2026-09-25T21:50:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T21:11:01+00:00,0.65,True
SWA3362,Arrival,2026-09-25T21:58:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T21:11:01+00:00,0.78,True
AAL2571,Arrival,2026-09-25T22:00:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T21:11:01+00:00,0.82,True
SWA4432,Arrival,2026-09-25T22:04:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T21:11:01+00:00,0.88,True
SWA1772,Arrival,2026-09-25T22:14:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T21:11:01+00:00,1.05,True
DAL1393,Arrival,2026-09-25T22:20:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T21:11:01+00:00,1.15,True
EJA481,Arrival,2026-09-25T22:24:00+00:00,2026-09-25T21:11:01+00:00,2026-09-25T21:11:01+00:00,1.22,False
SWA2538,Arrival,2026-09-25T22:37:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T21:11:01+00:00,1.43,True
AAL2761,Arrival,2026-09-25T22:38:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T21:11:01+00:00,1.45,True
SWA2908,Arrival,2026-09-25T22:40:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T21:11:01+00:00,1.48,True
SWA1766,Arrival,2026-09-25T22:42:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T21:11:01+00:00,1.52,True
SWA3001,Arrival,2026-09-25T22:47:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T21:11:01+00:00,1.6,True
SWA1375,Arrival,2026-09-25T22:53:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T21:11:01+00:00,1.7,True
SWA3070,Arrival,2026-09-25T22:56:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T21:11:01+00:00,1.75,True
SWA2144,Arrival,2026-09-25T23:08:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T21:11:01+00:00,1.95,True
SWA3755,Arrival,2026-09-25T23:18:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T21:11:01+00:00,2.12,True
SWA3564,Arrival,2026-09-25T23:46:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T21:11:01+00:00,2.58,True
ASA672,Arrival,2026-09-25T23:47:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T21:11:01+00:00,2.6,True
SWA4254,Arrival,2026-09-25T23:59:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T21:11:01+00:00,2.8,True
SWA2950,Arrival,2026-09-26T00:01:00+00:00,2026-09-25T14:23:46+00:00,2026-09-25T21:11:01+00:00,2.83,True
UAL4527,Arrival,2026-09-26T00:15:00+00:00,2026-09-25T14:23:46+00:00,2026-09-25T21:11:01+00:00,3.07,True
SWA3555,Arrival,2026-09-26T00:26:00+00:00,2026-09-25T14:23:46+00:00,2026-09-25T21:11:01+00:00,3.25,True
UAL4412,Arrival,2026-09-26T00:35:00+00:00,2026-09-25T14:23:46+00:00,2026-09-25T21:11:01+00:00,3.4,True
SWA681,Arrival,2026-09-26T00:37:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T21:11:01+00:00,3.43,True
SWA3392,Arrival,2026-09-26T00:54:00+00:00,2026-09-25T14:23:46+00:00,2026-09-25T21:11:01+00:00,3.72,True
UAL541,Departure,2026-09-25T22:36:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T22:43:48+00:00,-0.13,True
AAL3049,Departure,2026-09-25T22:45:00+00:00,2026-09-25T11:16:51+00:00,2026-09-25T22:43:48+00:00,0.02,True
DAL1224,Departure,2026-09-25T22:47:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T22:43:48+00:00,0.05,True
SWA4380,Departure,2026-09-25T23:00:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T22:43:48+00:00,0.27,True
AAL4727,Departure,2026-09-25T23:00:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T22:43:48+00:00,0.27,True
SWA2704,Departure,2026-09-25T23:05:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T22:43:48+00:00,0.35,True
ASA1318,Departure,2026-09-25T23:08:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T22:43:48+00:00,0.4,True
DAL2822,Departure,2026-09-25T23:17:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T22:43:48+00:00,0.55,True
SWA3001,Departure,2026-09-25T23:35:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T22:43:48+00:00,0.85,True
SWA4585,Departure,2026-09-25T23:40:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T22:43:48+00:00,0.94,True
SWA4074,Departure,2026-09-25T23:54:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T22:43:48+00:00,1.17,True
DAL1393,Departure,2026-09-25T23:54:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T22:43:48+00:00,1.17,True
SWA1317,Departure,2026-09-25T23:54:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T22:43:48+00:00,1.17,True
DAL1492,Departure,2026-09-25T23:55:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T22:43:48+00:00,1.19,True
SWA3895,Departure,2026-09-25T23:57:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T22:43:48+00:00,1.22,True
SWA3800,Departure,2026-09-26T00:06:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T22:43:48+00:00,1.37,True
SWA3814,Departure,2026-09-26T00:08:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T22:43:48+00:00,1.4,True
SWA3883,Departure,2026-09-26T00:08:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T22:43:48+00:00,1.4,True
SWA1813,Departure,2026-09-26T00:20:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T22:43:48+00:00,1.6,True
SWA1643,Departure,2026-09-26T00:33:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T22:43:48+00:00,1.82,True
UPS635,Departure,2026-09-26T02:45:00+00:00,2026-09-25T22:43:48+00:00,2026-09-25T22:43:48+00:00,4.02,False
ACA8687,Arrival,2026-09-25T23:41:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T22:43:48+00:00,0.95,True
FFT3302,Arrival,2026-09-26T00:05:00+00:00,2026-09-25T12:43:41+00:00,2026-09-25T22:43:48+00:00,1.35,True
DAL2833,Arrival,2026-09-26T00:33:00+00:00,2026-09-25T14:23:46+00:00,2026-09-25T22:43:48+00:00,1.82,True
ACA8891,Arrival,2026-09-26T00:42:00+00:00,2026-09-25T14:23:46+00:00,2026-09-25T22:43:48+00:00,1.97,True
SWA4142,Arrival,2026-09-26T00:49:00+00:00,2026-09-25T14:23:46+00:00,2026-09-25T22:43:48+00:00,2.09,True
SWA3312,Arrival,2026-09-26T00:56:00+00:00,2026-09-25T14:23:46+00:00,2026-09-25T22:43:48+00:00,2.2,True
SWA2508,Arrival,2026-09-26T00:58:00+00:00,2026-09-25T14:23:46+00:00,2026-09-25T22:43:48+00:00,2.24,True
SWA2035,Arrival,2026-09-26T01:12:00+00:00,2026-09-25T14:23:46+00:00,2026-09-25T22:43:48+00:00,2.47,True
SWA4120,Arrival,2026-09-26T01:21:00+00:00,2026-09-25T14:23:46+00:00,2026-09-25T22:43:48+00:00,2.62,True
SWA3266,Arrival,2026-09-26T01:23:00+00:00,2026-09-25T14:23:46+00:00,2026-09-25T22:43:48+00:00,2.65,True
SWA1726,Arrival,2026-09-26T01:26:00+00:00,2026-09-25T14:23:46+00:00,2026-09-25T22:43:48+00:00,2.7,True
UAL1422,Arrival,2026-09-26T01:30:00+00:00,2026-09-25T14:23:46+00:00,2026-09-25T22:43:48+00:00,2.77,True
SWA2218,Arrival,2026-09-26T01:39:00+00:00,2026-09-25T14:23:46+00:00,2026-09-25T22:43:48+00:00,2.92,True
AAL890,Arrival,2026-09-26T02:00:00+00:00,2026-09-25T14:23:46+00:00,2026-09-25T22:43:48+00:00,3.27,True
EJA944,Arrival,2026-09-26T02:15:00+00:00,2026-09-25T22:43:48+00:00,2026-09-25T22:43:48+00:00,3.52,False
SWA339,Arrival,2026-09-26T02:38:00+00:00,2026-09-25T15:57:44+00:00,2026-09-25T22:43:48+00:00,3.9,True
SWA2473,Arrival,2026-09-26T02:45:00+00:00,2026-09-25T14:23:46+00:00,2026-09-25T22:43:48+00:00,4.02,True
SWA3204,Arrival,2026-09-26T02:49:00+00:00,2026-09-25T15:57:44+00:00,2026-09-25T22:43:48+00:00,4.09,True
SWA2659,Arrival,2026-09-26T03:01:00+00:00,2026-09-25T17:31:31+00:00,2026-09-25T22:43:48+00:00,4.29,True
SWA2319,Arrival,2026-09-26T03:39:00+00:00,2026-09-25T17:31:31+00:00,2026-09-25T22:43:48+00:00,4.92,True
SWA1808,Departure,2026-09-26T00:30:00+00:00,2026-09-25T12:43:41+00:00,2026-09-26T00:38:51+00:00,-0.15,True
SWA2037,Departure,2026-09-26T00:40:00+00:00,2026-09-25T14:23:46+00:00,2026-09-26T00:38:51+00:00,0.02,True
SWA1321,Departure,2026-09-26T00:47:00+00:00,2026-09-25T12:43:41+00:00,2026-09-26T00:38:51+00:00,0.14,True
SWA4165,Departure,2026-09-26T00:54:00+00:00,2026-09-25T14:23:46+00:00,2026-09-26T00:38:51+00:00,0.25,True
FFT4567,Departure,2026-09-26T01:10:00+00:00,2026-09-25T14:23:46+00:00,2026-09-26T00:38:51+00:00,0.52,True
SWA3825,Departure,2026-09-26T01:30:00+00:00,2026-09-25T14:23:46+00:00,2026-09-26T00:38:51+00:00,0.85,True
SWA5412,Departure,2026-09-26T01:45:00+00:00,2026-09-25T14:23:46+00:00,2026-09-26T00:38:51+00:00,1.1,True
SWA3832,Departure,2026-09-26T01:45:00+00:00,2026-09-25T14:23:46+00:00,2026-09-26T00:38:51+00:00,1.1,True
SWA4166,Departure,2026-09-26T01:45:00+00:00,2026-09-25T14:23:46+00:00,2026-09-26T00:38:51+00:00,1.1,True
SWA4407,Departure,2026-09-26T01:50:00+00:00,2026-09-25T14:23:46+00:00,2026-09-26T00:38:51+00:00,1.19,True
SWA2710,Departure,2026-09-26T01:54:00+00:00,2026-09-25T14:23:46+00:00,2026-09-26T00:38:51+00:00,1.25,True
SWA3955,Departure,2026-09-26T01:55:00+00:00,2026-09-25T14:23:46+00:00,2026-09-26T00:38:51+00:00,1.27,True
SWA4005,Departure,2026-09-26T01:55:00+00:00,2026-09-25T15:57:44+00:00,2026-09-26T00:38:51+00:00,1.27,True
SWA3202,Departure,2026-09-26T01:55:00+00:00,2026-09-25T15:57:44+00:00,2026-09-26T00:38:51+00:00,1.27,True
SWA4690,Departure,2026-09-26T02:05:00+00:00,2026-09-25T15:57:44+00:00,2026-09-26T00:38:51+00:00,1.44,True
SWA3850,Departure,2026-09-26T02:05:00+00:00,2026-09-25T15:57:44+00:00,2026-09-26T00:38:51+00:00,1.44,True
SWA3878,Departure,2026-09-26T02:30:00+00:00,2026-09-25T14:23:46+00:00,2026-09-26T00:38:51+00:00,1.85,True
BAW220,Departure,2026-09-26T02:35:00+00:00,2026-09-25T15:57:44+00:00,2026-09-26T00:38:51+00:00,1.94,True
SWA1638,Departure,2026-09-26T02:40:00+00:00,2026-09-25T14:23:46+00:00,2026-09-26T00:38:51+00:00,2.02,True
SKQ22,Departure,2026-09-26T04:55:00+00:00,2026-09-26T00:38:51+00:00,2026-09-26T00:38:51+00:00,4.27,False
DAL1541,Arrival,2026-09-26T01:14:00+00:00,2026-09-25T14:23:46+00:00,2026-09-26T00:38:51+00:00,0.59,True
AAL2444,Arrival,2026-09-26T01:36:00+00:00,2026-09-25T14:23:46+00:00,2026-09-26T00:38:51+00:00,0.95,True
UAL2040,Arrival,2026-09-26T02:04:00+00:00,2026-09-25T15:57:44+00:00,2026-09-26T00:38:51+00:00,1.42,True
UAL1625,Arrival,2026-09-26T02:16:00+00:00,2026-09-25T15:57:44+00:00,2026-09-26T00:38:51+00:00,1.62,True
AAL4680,Arrival,2026-09-26T02:21:00+00:00,2026-09-25T15:57:44+00:00,2026-09-26T00:38:51+00:00,1.7,True
AAL4599,Arrival,2026-09-26T02:35:00+00:00,2026-09-25T15:57:44+00:00,2026-09-26T00:38:51+00:00,1.94,True
SWA674,Arrival,2026-09-26T03:04:00+00:00,2026-09-25T15:57:44+00:00,2026-09-26T00:38:51+00:00,2.42,True
AAL4728,Arrival,2026-09-26T03:14:00+00:00,2026-09-25T15:57:44+00:00,2026-09-26T00:38:51+00:00,2.59,True
UAL1528,Arrival,2026-09-26T03:24:00+00:00,2026-09-25T15:57:44+00:00,2026-09-26T00:38:51+00:00,2.75,True
SWA155,Arrival,2026-09-26T03:33:00+00:00,2026-09-25T15:57:44+00:00,2026-09-26T00:38:51+00:00,2.9,True
EJA990,Arrival,2026-09-26T03:49:00+00:00,2026-09-26T00:38:51+00:00,2026-09-26T00:38:51+00:00,3.17,False
UAL4576,Arrival,2026-09-26T03:53:00+00:00,2026-09-25T17:31:31+00:00,2026-09-26T00:38:51+00:00,3.24,True
SWA290,Arrival,2026-09-26T04:04:00+00:00,2026-09-25T15:57:44+00:00,2026-09-26T00:38:51+00:00,3.42,True
EJA980,Arrival,2026-09-26T04:18:00+00:00,2026-09-26T00:38:51+00:00,2026-09-26T00:38:51+00:00,3.65,False
AAL5000,Arrival,2026-09-26T04:21:00+00:00,2026-09-25T17:31:31+00:00,2026-09-26T00:38:51+00:00,3.7,True
SKQ22,Arrival,2026-09-26T04:44:00+00:00,2026-09-26T00:38:51+00:00,2026-09-26T00:38:51+00:00,4.09,False
SWA1603,Arrival,2026-09-26T04:49:00+00:00,2026-09-25T17:31:31+00:00,2026-09-26T00:38:51+00:00,4.17,True
